N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
919,3720,,-121.1803071,38.66438638,0.198186315,0.186396722,0.214500979,1.0,1.0,1.0,0.599084016,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.252878994,0.248337817,0.3,0.075863698
920,3661,,-121.1894403,38.65706349,0.228720349,0.312608401,0.399593388,1.0,1.0,1.0,0.940922138,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.294126392,0.293687406,0.3,0.088237917
921,3604,,-121.1893243,38.64983101,0.190440314,0.23131532,0.337004575,1.0,1.0,1.0,0.758760209,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.266959276,0.264982627,0.3,0.080087783
922,3663,,-121.1709436,38.65724356,0.136001778,0.145358272,0.430975899,1.0,1.0,1.0,0.712335949,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.260243236,0.257848769,0.3,0.078072971
923,3662,,-121.1801919,38.65715388,0.234821777,0.262878011,0.348041972,1.0,1.0,1.0,0.845741761,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.275150857,0.274506011,0.3,0.082545257
924,3605,,-121.1800768,38.64992139,0.041997873,0.227886279,0.303750072,1.0,1.0,1.0,0.573634225,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.685443419,0.315481,0.3209894,0.3,0.0946443
925,3546,,-121.1984548,38.64250747,0.444144871,0.463945373,0.503511914,1.0,1.0,1.0,0.681067683,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.287912088,0.275316456,0.146451938,0.96919692,0.0,0.258011915,0.255049513,0.3,0.077403574
932,3548,,-121.1799617,38.64268891,0.071237304,0.3469305,0.458746334,1.0,1.0,1.0,0.876914138,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.397802198,0.275316456,0.184700554,0.823982398,0.365068218,0.333575628,0.339335392,0.3,0.100072688
934,3724,,-121.1433098,38.66474092,0.44924572,0.472142189,0.43901224,1.0,1.0,1.0,1.360400149,0.018987342,0.050632911,0.705696203,0.003205128,0.044303797,0.291139241,0.047468354,0.484177215,0.028481013,0.113186813,0.025316456,0.379466532,0.083608361,0.473414928,0.271826346,0.311313795,0.379466532,0.103149001
935,3783,,-121.1434214,38.67197347,0.076969865,0.120000416,0.156902885,1.0,1.0,1.0,0.353873165,0.050632911,0.085443038,0.905063291,0.669871795,0.212025316,0.389240506,0.189873418,0.079113924,0.863924051,0.249450549,0.971518987,0.299949673,0.849284928,0.560794543,0.382200555,0.368518298,0.3,0.114660167
972,3728,,-121.1063122,38.66508416,0.506855989,0.502542434,0.596349953,0.25,0.25,0.25,0.0,0.022151899,0.278481013,0.829113924,0.076923077,0.012658228,0.35443038,0.091772152,0.015822785,0.110759494,0.045054945,0.088607595,0.780070458,0.229922992,0.274929775,0.120860311,0.123523719,0.780070458,0.094279558
973,3787,,-121.1064201,38.67231675,0.165820089,0.260624891,0.320191481,0.25,0.25,0.25,0.74663646,0.022151899,0.278481013,0.829113924,0.076923077,0.012658228,0.35443038,0.091772152,0.015822785,0.110759494,0.045054945,0.088607595,0.780070458,0.229922992,0.274929775,0.183080016,0.198187365,0.780070458,0.142815312
975,3846,,-121.1065281,38.67954934,0.205400628,0.249845724,0.239445615,0.25,0.25,0.25,0.694691966,0.022151899,0.278481013,0.829113924,0.076923077,0.012658228,0.35443038,0.091772152,0.015822785,0.110759494,0.441758242,0.088607595,0.638651233,0.311331133,0.307233146,0.223092089,0.243410029,0.638651233,0.142478038
980,3670,,-121.1062043,38.65785159,0.146821861,0.14664305,0.240883985,0.25,0.25,0.25,0.534348896,0.028481013,0.180379747,0.908227848,0.012820513,0.022151899,0.367088608,0.098101266,0.003164557,0.028481013,0.259340659,0.569620253,0.401610468,0.456545655,0.278591493,0.231347157,0.235563853,0.401610468,0.09291144
981,3669,,-121.1154528,38.65776685,0.211559461,0.241042544,0.26241272,0.25,0.25,0.25,0.715014725,0.028481013,0.180379747,0.908227848,0.012820513,0.022151899,0.367088608,0.098101266,0.003164557,0.028481013,0.259340659,0.569620253,0.401610468,0.456545655,0.334069021,0.252210067,0.260214449,0.401610468,0.101290203
982,3613,,-121.1060964,38.65061903,0.416634502,0.433596852,0.599815788,0.25,0.25,0.25,0.637673516,0.028481013,0.180379747,0.908227848,0.012820513,0.022151899,0.367088608,0.098101266,0.003164557,0.028481013,0.259340659,0.569620253,0.401610468,0.456545655,0.255969101,0.238540302,0.24404354,0.401610468,0.095800282
983,3612,,-121.115344,38.6505343,0.327818941,0.372975577,0.451613703,1.0,1.0,0.25,1.152408222,0.028481013,0.180379747,0.908227848,0.012820513,0.022151899,0.367088608,0.098101266,0.003164557,0.028481013,0.259340659,0.569620253,0.401610468,0.456545655,0.0,0.259398564,0.269302755,0.401610468,0.104177179
1037,2484,,-121.1038352,38.49873803,6.900060715,6.919955398,7.353512796,1.0,0.75,0.75,0.0,0.098101266,0.96835443,0.107594937,0.788461538,0.063291139,0.414556962,0.778481013,0.259493671,0.183544304,0.141758242,0.047468354,0.424257675,0.790979098,0.236556982,0.297776036,0.288561145,0.424257675,0.126333769
1039,2426,,-121.1037278,38.49150572,7.20669443,7.109050274,7.644435105,1.0,0.75,0.75,0.0,0.098101266,0.96835443,0.107594937,0.788461538,0.063291139,0.414556962,0.778481013,0.259493671,0.183544304,0.141758242,0.047468354,0.424257675,0.790979098,0.27242175,0.304184468,0.295139861,0.424257675,0.129052595
1112,3489,,-121.2260747,38.63499759,0.217251498,0.347019853,0.386159588,0.25,0.25,0.25,0.950430939,0.0,0.284810127,0.455696203,0.083333333,0.018987342,0.335443038,0.772151899,0.056962025,0.060126582,0.01978022,0.012658228,0.664318067,0.441144114,0.0,0.236595167,0.243793104,0.664318067,0.157174444
1114,3485,,-121.2630567,38.6346178,0.455253346,0.586360629,0.593388343,1.0,1.0,1.0,0.227626673,0.0,0.284810127,0.455696203,0.083333333,0.018987342,0.335443038,0.772151899,0.056962025,0.060126582,0.01978022,0.012658228,0.664318067,0.441144114,0.299458266,0.207954154,0.207266597,0.664318067,0.138147702
1115,3486,,-121.2538112,38.63471381,0.793209533,0.914191803,0.92535426,1.0,1.0,1.0,0.0,0.0,0.284810127,0.455696203,0.083333333,0.018987342,0.335443038,0.772151899,0.056962025,0.060126582,0.01978022,0.012658228,0.664318067,0.441144114,0.299458266,0.188985265,0.18450393,0.664318067,0.125546326
1116,3434,,-121.2351998,38.6276713,0.830323328,0.998902514,1.038501968,0.25,0.25,0.25,0.0,0.0,0.284810127,0.455696203,0.083333333,0.018987342,0.335443038,0.772151899,0.056962025,0.060126582,0.01978022,0.012658228,0.664318067,0.441144114,0.541081461,0.207241495,0.207022093,0.664318067,0.137674269
