N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
435,3244,,-121.5028438,38.60294584,0.378433216,0.385886829,0.392207016,1.0,1.0,1.0,1.156527062,0.974683544,0.534810127,0.436708861,0.698717949,0.541139241,0.92721519,0.746835443,0.287974684,0.623417722,0.986813187,0.60443038,0.131857071,0.830583058,0.243529294,0.659724703,0.668518741,0.3,0.197917411
446,3298,,-121.5029903,38.6101779,0.115204966,0.126260846,0.19175456,1.0,1.0,1.0,0.433220372,0.917721519,0.82278481,0.408227848,0.134615385,0.825949367,0.42721519,0.632911392,0.436708861,0.655063291,0.714285714,0.946202532,0.098641168,0.917491749,0.762540128,0.655624765,0.638943755,0.3,0.19668743
451,3406,,-121.4940395,38.62475638,0.200380708,0.197908869,0.201397885,1.0,1.0,1.0,0.599687462,0.908227848,0.17721519,0.588607595,0.227564103,0.832278481,0.699367089,0.35443038,0.443037975,0.636075949,0.624175824,0.708860759,0.369401107,0.061606161,0.964185393,0.587714344,0.597065874,0.369401107,0.217102329
461,3567,,-121.5314629,38.64599106,0.236140974,0.312205837,0.520428544,0.75,0.75,0.75,0.411260109,0.528481013,0.594936709,0.598101266,0.330128205,0.028481013,0.294303797,0.560126582,0.313291139,0.231012658,0.379120879,0.455696203,0.523905385,0.473047305,0.423404896,0.370404435,0.368686109,0.523905385,0.194056878
468,3626,,-121.5131174,38.65345544,0.084953173,0.151783291,0.159507474,1.0,1.0,1.0,0.396243938,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.830769231,0.873417722,0.39456467,0.96149615,0.0,0.467666733,0.453140156,0.39456467,0.18452477
469,3624,,-121.5316122,38.65322316,0.282545992,0.499616621,0.557853503,0.75,0.75,0.75,0.58662196,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.830769231,0.873417722,0.39456467,0.96149615,0.0,0.491594865,0.479233343,0.39456467,0.193965966
470,3625,,-121.5223648,38.65333965,0.408989764,0.462480743,0.565423668,0.75,0.75,1.0,0.65360288,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.830769231,0.873417722,0.39456467,0.96149615,0.0,0.48786782,0.477786245,0.39456467,0.192495406
471,3569,,-121.5129698,38.64622331,0.205399677,0.249926492,0.259237374,1.0,1.0,1.0,0.714563542,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.830769231,0.873417722,0.39456467,0.96149615,0.0,0.495316469,0.485954831,0.39456467,0.195434379
472,3568,,-121.5222164,38.64610754,0.593590023,0.684987241,0.741175245,0.75,1.0,1.0,0.0,0.392405063,0.579113924,0.873417722,0.689102564,0.35443038,0.607594937,0.325949367,0.123417722,0.57278481,0.830769231,0.873417722,0.39456467,0.96149615,0.0,0.436507442,0.41514417,0.39456467,0.172230415
478,3629,,-121.4853749,38.65379856,0.489278224,0.531572124,0.54732489,1.0,1.0,1.0,0.244639112,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.59420217,0.586084451,0.3,0.178260651
479,3628,,-121.4946225,38.65368489,0.519655963,0.523942228,0.518278351,1.0,1.0,1.0,0.0,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.592973107,0.578383378,0.3,0.177891932
480,3627,,-121.5038699,38.65357052,0.138783624,0.319139554,0.415589074,0.75,1.0,0.75,0.873512253,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.952598315,0.729540749,0.747337226,0.3,0.218862225
481,3570,,-121.5037233,38.64633838,0.01567548,0.051945492,0.244348606,1.0,1.0,1.0,0.311969578,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.598841127,0.591967072,0.3,0.179652338
482,3513,,-121.5035766,38.63910626,0.086102735,0.114776378,0.235514725,1.0,1.0,1.0,0.436393837,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.609209816,0.604409498,0.3,0.182762945
483,3514,,-121.4943309,38.63922061,0.315163808,0.321259841,0.498841417,1.0,1.0,1.0,1.135265066,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.666822739,0.673748568,0.3,0.200046822
486,3573,,-121.4759834,38.64667935,0.030676231,0.057550003,0.142831065,1.0,1.0,1.0,0.2310573,0.506329114,0.003164557,0.680379747,0.721153846,0.740506329,0.664556962,0.876582278,0.870253165,0.914556962,0.984615385,0.835443038,0.140915954,0.99339934,0.0,0.594733408,0.586181443,0.3,0.178420022
528,3684,,-121.513265,38.66068757,0.13520765,0.196755294,0.182865053,1.0,1.0,1.0,0.514827997,0.765822785,0.417721519,0.863924051,0.618589744,0.430379747,0.439873418,0.202531646,0.268987342,0.174050633,0.97032967,0.930379747,0.411172622,0.854785479,0.0,0.467446108,0.458745222,0.411172622,0.192201042
529,3683,,-121.5225134,38.66057177,0.149201857,0.232341178,0.502205324,0.75,0.75,1.0,0.286157277,0.765822785,0.417721519,0.863924051,0.618589744,0.430379747,0.439873418,0.202531646,0.268987342,0.174050633,0.97032967,0.930379747,0.411172622,0.854785479,0.901183788,0.54176447,0.541987684,0.411172622,0.222758718
545,3686,,-121.4947683,38.66091705,0.343239891,0.471432895,0.466714653,0.75,1.0,0.75,1.281387438,0.67721519,0.952531646,0.803797468,0.637820513,0.313291139,0.544303797,0.996835443,0.066455696,0.227848101,0.048351648,0.648734177,0.292903875,0.880088009,0.694121188,0.608886457,0.597372288,0.3,0.182665937
554,3931,,-121.4028302,38.6909513,1.067379175,1.0898442,1.104032227,1.0,1.0,1.0,0.0,0.481012658,0.306962025,0.443037975,0.125,0.382911392,0.740506329,0.623417722,0.857594937,0.189873418,0.606593407,0.509493671,0.372420735,0.705170517,0.260232745,0.444226719,0.450149604,0.372420735,0.165439241
556,3870,,-121.4304474,38.68339478,0.488589517,0.482978252,0.47329164,1.0,1.0,1.0,1.444859409,0.481012658,0.306962025,0.443037975,0.125,0.382911392,0.740506329,0.623417722,0.857594937,0.189873418,0.616483516,0.509493671,0.323603422,0.672167217,0.280999197,0.565516545,0.596240093,0.323603422,0.183003089
559,3810,,-121.4395582,38.67605303,0.068732372,0.08192832,0.189550636,1.0,1.0,1.0,0.340211328,0.481012658,0.306962025,0.443037975,0.125,0.382911392,0.740506329,0.623417722,0.857594937,0.189873418,0.616483516,0.509493671,0.323603422,0.672167217,0.376805778,0.500848728,0.512332962,0.323603422,0.162076362
585,3867,,-121.4582012,38.68306422,0.074811406,0.114628103,0.196855861,1.0,1.0,1.0,0.386295371,0.715189873,0.515822785,0.21835443,0.294871795,0.746835443,0.234177215,0.411392405,0.161392405,0.382911392,0.448351648,0.696202532,0.422747861,0.504950495,0.290930979,0.423141548,0.404194493,0.422747861,0.178882184
586,3865,,-121.4767036,38.68284032,0.821919166,0.829327855,0.843525252,1.0,1.0,1.0,0.0,0.715189873,0.515822785,0.21835443,0.294871795,0.746835443,0.234177215,0.411392405,0.161392405,0.382911392,0.448351648,0.696202532,0.422747861,0.504950495,0.265148475,0.38737265,0.361736264,0.422747861,0.163760959
588,3926,,-121.4490913,38.69040738,0.050323684,0.060547649,0.098082497,1.0,1.0,1.0,0.208953829,0.626582278,0.430379747,0.069620253,0.416666667,0.221518987,0.284810127,0.563291139,0.987341772,0.199367089,0.707692308,0.870253165,0.476094615,0.429042904,0.303170144,0.469412779,0.469161849,0.476094615,0.223484896
594,3756,,-121.39317,38.66936102,0.313181211,0.332802106,0.401146317,1.0,1.0,1.0,1.047129634,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.005494505,0.984177215,0.053850025,0.98679868,0.0,0.641708894,0.620377007,0.3,0.192512668
595,3698,,-121.3837854,38.66223465,0.064089963,0.096751,0.091536877,1.0,1.0,1.0,0.25237784,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.005494505,0.984177215,0.053850025,0.98679868,0.519361958,0.6811603,0.647438512,0.3,0.20434809
598,3640,,-121.3836504,38.65500236,0.061932278,0.096602389,0.10206969,1.0,1.0,1.0,0.260604357,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.005494505,0.984177215,0.053850025,0.98679868,0.236556982,0.599035128,0.568142487,0.3,0.179710538
601,3583,,-121.3835154,38.64777008,0.083158823,0.139883377,0.179608625,1.0,1.0,1.0,0.402650824,0.721518987,0.582278481,0.161392405,0.487179487,0.82278481,0.598101266,0.838607595,0.901898734,0.797468354,0.005494505,0.984177215,0.053850025,0.98679868,0.0,0.58475901,0.553091223,0.3,0.175427703
602,3934,,-121.3750732,38.69126919,0.078371014,0.075186795,0.230634313,1.0,1.0,1.0,0.384192123,0.810126582,0.775316456,0.319620253,0.490384615,0.123417722,0.705696203,0.670886076,0.655063291,0.32278481,0.575824176,0.632911392,0.356819326,0.826182618,0.788372793,0.615058888,0.615789808,0.356819326,0.219464898
604,3875,,-121.3841905,38.68393159,0.091889146,0.08522924,0.155447822,1.0,1.0,1.0,0.332566208,0.810126582,0.775316456,0.319620253,0.490384615,0.123417722,0.705696203,0.670886076,0.655063291,0.32278481,0.575824176,0.632911392,0.356819326,0.826182618,0.2480939,0.519416327,0.516071811,0.356819326,0.185337783
606,3935,,-121.3658208,38.69137374,0.156238464,0.198855175,0.17470633,1.0,1.0,1.0,0.529799969,0.810126582,0.775316456,0.319620253,0.490384615,0.123417722,0.705696203,0.670886076,0.655063291,0.32278481,0.926373626,0.632911392,0.315047811,0.220022002,0.715539727,0.58766161,0.603282221,0.315047811,0.185141504
609,3816,,-121.3840554,38.67669926,0.074635306,0.106865886,0.14647064,1.0,1.0,1.0,0.327971832,0.636075949,0.5,0.341772152,0.58974359,0.651898734,0.626582278,0.683544304,0.579113924,0.522151899,0.437362637,0.863924051,0.41016608,0.804180418,0.0,0.511776149,0.492187002,0.41016608,0.209913217
616,3933,,-121.3843256,38.69116393,0.091259178,0.111656749,0.130454723,1.0,1.0,1.0,0.33337065,0.819620253,0.974683544,0.332278481,0.419871795,0.863924051,0.803797468,0.617088608,0.556962025,0.696202532,0.136263736,0.958860759,0.340211374,0.843784378,0.2480939,0.601580225,0.572686941,0.340211374,0.204664435
617,3641,,-121.3744025,38.65510756,0.41736412,0.437353524,0.512022531,1.0,1.0,1.0,0.641038233,0.588607595,0.588607595,0.553797468,0.679487179,0.664556962,0.810126582,0.816455696,0.96835443,0.702531646,0.814285714,0.731012658,0.319577252,0.838283828,0.423404896,0.680595169,0.686955491,0.319577252,0.217502734
619,3524,,-121.4018725,38.64032534,0.129464278,0.148297229,0.165711883,1.0,1.0,1.0,0.443473389,0.588607595,0.588607595,0.553797468,0.679487179,0.664556962,0.810126582,0.816455696,0.96835443,0.702531646,0.252747253,0.731012658,0.220936085,0.910891089,0.0,0.631543989,0.612009445,0.3,0.189463197
621,3470,,-121.4017358,38.63309311,0.206949814,0.248719497,0.343858898,1.0,1.0,1.0,0.799528209,0.588607595,0.588607595,0.553797468,0.679487179,0.664556962,0.810126582,0.816455696,0.96835443,0.702531646,0.252747253,0.731012658,0.220936085,0.910891089,0.0,0.608555416,0.601537595,0.3,0.182566625
623,3526,,-121.3833805,38.64053782,0.131934447,0.137418295,0.155149507,1.0,1.0,1.0,0.424502249,0.588607595,0.588607595,0.553797468,0.679487179,0.664556962,0.810126582,0.816455696,0.96835443,0.702531646,0.252747253,0.731012658,0.220936085,0.910891089,0.0,0.621143829,0.602395504,0.3,0.186343149
626,3879,,-121.3471845,38.68434834,0.101480951,0.103035217,0.116364993,1.0,1.0,1.0,0.320881161,0.702531646,0.253164557,0.183544304,0.96474359,0.569620253,0.120253165,0.503164557,0.553797468,0.373417722,0.620879121,0.306962025,0.463009562,0.156215622,0.709420144,0.437445993,0.442542731,0.463009562,0.202541678
631,4155,,-121.3941222,38.71998742,0.357122619,0.386442331,0.402176113,1.0,1.0,1.0,1.145741063,0.35443038,0.199367089,0.512658228,0.169871795,0.889240506,0.765822785,0.180379747,0.155063291,0.306962025,0.618681319,0.810126582,0.264217413,0.496149615,0.868428973,0.550549677,0.569539204,0.3,0.165164903
640,3938,,-121.3380635,38.69168315,0.401010657,0.423925604,0.453095938,1.0,1.0,1.0,1.278032199,0.759493671,0.063291139,0.10443038,1.0,0.446202532,0.867088608,0.699367089,0.120253165,0.772151899,0.882417582,0.753164557,0.130347257,0.746974697,0.499247592,0.634792173,0.646371664,0.3,0.190437652
644,3699,,-121.3745366,38.66233986,0.066712512,0.105789003,0.291921772,1.0,1.0,1.0,0.464423287,0.705696203,0.275316456,0.465189873,0.631410256,0.920886076,0.60443038,0.848101266,0.42721519,0.715189873,0.782417582,0.952531646,0.361348767,0.727172717,0.243529294,0.596581025,0.580390785,0.361348767,0.215573818
645,3700,,-121.3652878,38.66244437,0.057131115,0.082402362,0.078283431,1.0,1.0,1.0,0.217816907,0.705696203,0.275316456,0.465189873,0.631410256,0.920886076,0.60443038,0.848101266,0.42721519,0.715189873,0.782417582,0.952531646,0.361348767,0.727172717,0.295495586,0.590771309,0.570035782,0.361348767,0.213474484
654,3994,,-121.3567008,38.69870997,0.286345106,0.29877397,0.346626626,1.0,1.0,1.0,0.931745702,0.768987342,0.506329114,0.661392405,0.455128205,0.908227848,0.67721519,0.689873418,0.512658228,0.686708861,0.745054945,0.96835443,0.310015098,0.628162816,0.759380016,0.716263919,0.714849535,0.310015098,0.222052629
667,3762,,-121.3376719,38.66998602,0.123638871,0.137444294,0.187241768,1.0,1.0,1.0,0.448324934,0.667721519,0.810126582,0.490506329,0.894230769,0.838607595,0.569620253,0.705696203,0.924050633,0.756329114,0.887912088,0.617088608,0.27881228,0.184818482,0.511587079,0.632006328,0.637076353,0.3,0.189601898
668,3703,,-121.3375414,38.66275366,0.280197702,0.29514399,0.329589543,1.0,1.0,1.0,0.904931235,0.667721519,0.810126582,0.490506329,0.894230769,0.838607595,0.569620253,0.705696203,0.924050633,0.756329114,0.110989011,0.617088608,0.240060393,0.908690869,0.502608347,0.654178788,0.647558836,0.3,0.196253636
673,3642,,-121.3651547,38.65521206,0.420234081,0.426476895,0.446051007,1.0,1.0,1.0,1.292761983,0.21835443,0.496835443,0.493670886,0.647435897,0.639240506,0.452531646,0.702531646,0.813291139,0.629746835,0.672527473,0.424050633,0.337695018,0.411441144,0.31932183,0.57151343,0.591814646,0.337695018,0.192997238
674,3643,,-121.3559068,38.65531585,0.155651508,0.24760341,0.287809956,1.0,1.0,1.0,0.691064875,0.21835443,0.496835443,0.493670886,0.647435897,0.639240506,0.452531646,0.702531646,0.813291139,0.629746835,0.672527473,0.424050633,0.337695018,0.411441144,0.914376003,0.574699926,0.594422918,0.337695018,0.194073302
681,3645,,-121.3374109,38.65552132,0.523545426,0.547902811,0.537462361,1.0,1.0,1.0,0.0,0.436708861,0.943037975,0.0,0.701923077,0.10443038,0.386075949,0.439873418,0.034810127,0.768987342,0.268131868,0.452531646,0.66129844,0.0220022,0.337078652,0.344097711,0.324161742,0.66129844,0.22755128
682,3588,,-121.3372804,38.648289,0.508245928,0.516880085,0.535691128,1.0,1.0,1.0,0.0,0.436708861,0.943037975,0.0,0.701923077,0.10443038,0.386075949,0.439873418,0.034810127,0.768987342,0.268131868,0.452531646,0.66129844,0.0220022,0.376805778,0.344197385,0.3253249,0.66129844,0.227617194
687,3531,,-121.33715,38.64105668,0.496821148,0.503463918,0.517943604,1.0,1.0,1.0,0.248410574,0.436708861,0.943037975,0.0,0.701923077,0.10443038,0.386075949,0.439873418,0.034810127,0.768987342,0.17032967,0.452531646,0.42224459,0.415841584,0.412269262,0.38139492,0.362912189,0.42224459,0.161041941
691,3370,,-121.3367589,38.61935981,0.143597779,0.156997903,0.206246729,1.0,1.0,1.0,0.50684241,0.325949367,0.889240506,0.123417722,0.371794872,0.756329114,0.363924051,0.787974684,0.629746835,0.588607595,0.536263736,0.57278481,0.299446402,0.688668867,0.592044543,0.563298145,0.558116619,0.3,0.168989443
701,3478,,-121.3277743,38.63392603,0.113808291,0.162862656,0.189752131,1.0,1.0,1.0,0.466423078,0.060126582,0.851265823,0.142405063,0.987179487,0.455696203,0.142405063,0.471518987,0.458860759,0.787974684,0.273626374,0.430379747,0.460493206,0.882288229,0.342345506,0.460143944,0.443741975,0.460493206,0.21189316
702,3424,,-121.3276448,38.62669373,0.04785106,0.072736985,0.180891297,1.0,1.0,1.0,0.301479342,0.060126582,0.851265823,0.142405063,0.987179487,0.455696203,0.142405063,0.471518987,0.458860759,0.787974684,0.273626374,0.430379747,0.460493206,0.882288229,0.964937801,0.476665209,0.47059273,0.460493206,0.21950109
706,3371,,-121.3275154,38.61946144,0.048768274,0.061163957,0.134851034,1.0,1.0,1.0,0.244783265,0.136075949,0.78164557,0.205696203,0.881410256,0.373417722,0.46835443,0.275316456,0.962025316,0.740506329,0.682417582,0.332278481,0.342224459,0.871287129,0.353430979,0.489325743,0.498122021,0.342224459,0.167459238
707,3317,,-121.327386,38.61222916,0.088655733,0.137470453,0.173725852,1.0,1.0,1.0,0.399852037,0.136075949,0.78164557,0.205696203,0.881410256,0.373417722,0.46835443,0.275316456,0.962025316,0.740506329,0.093406593,0.332278481,0.37443382,0.800880088,0.641753612,0.468547618,0.475997298,0.37443382,0.175440074
710,3705,,-121.3190436,38.66295633,0.347387155,0.35444622,0.39054808,1.0,1.0,1.0,1.092381455,0.10443038,0.699367089,0.006329114,0.503205128,0.522151899,0.316455696,0.455696203,0.661392405,0.803797468,0.546153846,0.186708861,0.351786613,0.346534653,0.352377608,0.497695793,0.513942879,0.351786613,0.175082717
713,3647,,-121.3189149,38.65572397,0.467490199,0.494004478,0.5373064,0.25,0.25,0.25,0.721121008,0.10443038,0.699367089,0.006329114,0.503205128,0.522151899,0.316455696,0.455696203,0.661392405,0.803797468,0.467032967,0.186708861,0.404126824,0.547854785,0.484801364,0.478703938,0.488713655,0.404126824,0.193457102
714,3707,,-121.3005457,38.66315618,0.030485318,0.03725379,0.149281627,1.0,1.0,1.0,0.217020735,0.265822785,0.731012658,0.012658228,0.224358974,0.256329114,0.21835443,0.199367089,0.474683544,0.265822785,0.603296703,0.256329114,0.603422245,0.438943894,0.447933387,0.363958845,0.368912132,0.603422245,0.219620863
716,3649,,-121.3004188,38.6559238,0.522514659,0.5368477,0.43282451,1.0,1.0,0.25,0.216412255,0.265822785,0.731012658,0.012658228,0.224358974,0.256329114,0.21835443,0.199367089,0.474683544,0.265822785,0.215384615,0.256329114,0.562657272,0.02750275,0.379012841,0.293879923,0.295204046,0.562657272,0.165353676
732,3656,,-121.2356818,38.65660096,0.514883736,0.551387959,0.621403704,1.0,1.0,1.0,0.0,0.227848101,0.873417722,0.547468354,0.548076923,0.303797468,0.012658228,0.167721519,0.158227848,0.563291139,0.701098901,0.053797468,0.75691998,0.301430143,0.346558989,0.286392285,0.283035092,0.75691998,0.216776043
734,3543,,-121.2261943,38.64223001,0.044975028,0.082247648,0.125525288,0.25,0.25,0.25,0.252747964,0.227848101,0.873417722,0.547468354,0.548076923,0.303797468,0.012658228,0.167721519,0.158227848,0.563291139,0.16043956,0.053797468,0.741318571,0.550055006,0.360503612,0.299207482,0.286828456,0.741318571,0.221808063
735,3600,,-121.2263139,38.64946244,0.03559463,0.073586015,0.235576143,0.25,0.25,0.25,0.344756788,0.227848101,0.873417722,0.547468354,0.548076923,0.303797468,0.012658228,0.167721519,0.158227848,0.563291139,0.328571429,0.053797468,0.646703573,0.151815182,0.341041332,0.272218736,0.269731677,0.646703573,0.176044829
743,3713,,-121.2450514,38.66373878,0.080719957,0.237648416,0.33271807,1.0,1.0,1.0,0.651086443,0.053797468,0.762658228,0.186708861,0.400641026,0.136075949,0.018987342,0.259493671,0.151898734,0.259493671,0.218681319,0.272151899,0.687971817,0.433443344,0.389195425,0.288791219,0.288582485,0.687971817,0.198680219
744,3712,,-121.2543005,38.66364344,0.051152763,0.243383061,0.266242624,1.0,1.0,1.0,0.560778448,0.053797468,0.762658228,0.186708861,0.400641026,0.136075949,0.018987342,0.259493671,0.151898734,0.259493671,0.218681319,0.272151899,0.687971817,0.433443344,0.493780096,0.292083158,0.291849592,0.687971817,0.200944981
746,3654,,-121.2541782,38.65641102,0.535665339,0.495330053,0.578743642,1.0,1.0,1.0,0.247665027,0.053797468,0.762658228,0.186708861,0.400641026,0.136075949,0.018987342,0.259493671,0.151898734,0.259493671,0.18021978,0.272151899,0.682435833,0.668866887,0.362961477,0.265513938,0.255536699,0.682435833,0.181196226
747,3653,,-121.2634264,38.65631498,0.05604479,0.148022828,0.203873218,1.0,1.0,1.0,0.407940836,0.053797468,0.762658228,0.186708861,0.400641026,0.136075949,0.018987342,0.259493671,0.151898734,0.259493671,0.18021978,0.272151899,0.682435833,0.668866887,0.442465891,0.28932569,0.282866029,0.682435833,0.197446218
748,3711,,-121.2635496,38.6635474,0.064558824,0.106586471,0.126857186,1.0,1.0,1.0,0.298002481,0.053797468,0.762658228,0.186708861,0.400641026,0.136075949,0.018987342,0.259493671,0.151898734,0.259493671,0.326373626,0.272151899,0.673880221,0.616061606,0.341593098,0.272941206,0.26677847,0.673880221,0.18392968
765,3942,,-121.3010534,38.69208583,0.096851214,0.170887085,0.216759643,1.0,1.0,1.0,0.484497943,0.174050633,0.911392405,0.297468354,0.157051282,0.917721519,0.360759494,0.208860759,0.57278481,0.243670886,0.208791209,0.471518987,0.409662808,0.100110011,0.739365971,0.471157576,0.471435791,0.409662808,0.193015736
773,3766,,-121.3006726,38.67038857,0.463899316,0.479029705,0.485910864,1.0,1.0,1.0,1.428839885,0.348101266,0.844936709,0.018987342,0.230769231,0.667721519,0.183544304,0.42721519,0.876582278,0.493670886,0.728571429,0.367088608,0.310518369,0.00660066,0.493780096,0.581313174,0.60534005,0.310518369,0.180508419
776,3888,,-121.2639195,38.68524474,0.4554036,0.46945047,0.467879369,1.0,1.0,1.0,1.392733438,0.458860759,0.528481013,0.015822785,0.903846154,0.607594937,0.14556962,0.344936709,0.746835443,0.53164557,0.827472527,0.512658228,0.261701057,0.817381738,0.990920947,0.634287117,0.660798362,0.3,0.190286135
788,4110,,-121.319945,38.71358322,0.437782706,0.455147801,0.465718122,1.0,1.0,1.0,1.358648629,0.696202532,0.712025316,0.566455696,0.942307692,0.433544304,0.196202532,0.715189873,0.408227848,0.123417722,0.050549451,0.882911392,0.412682436,0.316831683,0.659309791,0.517369127,0.51589307,0.412682436,0.213509152
789,4054,,-121.3290705,38.70624972,0.109738101,0.138870208,0.293513628,1.0,1.0,1.0,0.542121937,0.696202532,0.712025316,0.566455696,0.942307692,0.433544304,0.196202532,0.715189873,0.408227848,0.123417722,0.050549451,0.882911392,0.412682436,0.316831683,0.0,0.394454747,0.368372416,0.412682436,0.162784546
794,3998,,-121.3196873,38.69911833,0.577004621,0.586835812,0.607565525,1.0,1.0,1.0,0.0,0.778481013,0.227848101,0.155063291,0.996794872,0.180379747,0.300632911,0.553797468,0.724683544,0.566455696,0.392307692,0.341772152,0.491696024,0.829482948,0.499247592,0.44296463,0.435949201,0.491696024,0.217803947
795,3997,,-121.3289407,38.69901729,0.251229581,0.432739628,0.527978306,1.0,1.0,1.0,0.512976907,0.462025316,0.446202532,0.560126582,0.945512821,0.556962025,0.594936709,0.639240506,0.506329114,0.360759494,0.824175824,0.686708861,0.301962758,0.825082508,0.495636035,0.55915419,0.561570677,0.301962758,0.168843741
811,3763,,-121.3284221,38.67008771,0.181299962,0.178046505,0.181971227,1.0,1.0,1.0,0.541317694,0.155063291,0.148734177,0.174050633,0.612179487,0.743670886,0.639240506,0.724683544,0.89556962,0.778481013,0.102197802,0.841772152,0.238047307,0.772277228,0.541081461,0.541667802,0.538841475,0.3,0.162500341
812,3704,,-121.3282925,38.66285535,0.049904276,0.111824544,0.124251839,1.0,1.0,1.0,0.285980659,0.155063291,0.148734177,0.174050633,0.612179487,0.743670886,0.639240506,0.724683544,0.89556962,0.778481013,0.123076923,0.841772152,0.210367388,0.512651265,0.959169342,0.579033647,0.576509901,0.3,0.173710094
814,3765,,-121.3099224,38.67028899,0.148952609,0.165422074,0.179476437,1.0,1.0,1.0,0.493851121,0.284810127,0.727848101,0.164556962,0.583333333,0.867088608,0.155063291,0.246835443,0.85443038,0.237341772,0.71978022,0.651898734,0.415198792,0.946094609,0.402237159,0.545553439,0.541672206,0.415198792,0.226513129
820,3885,,-121.2916748,38.68495229,0.062057309,0.114272226,0.20924748,1.0,1.0,1.0,0.385577015,0.025316456,0.110759494,0.462025316,0.916666667,0.237341772,0.417721519,0.085443038,0.186708861,0.509493671,0.138461538,0.161392405,0.598892803,0.828382838,0.43062801,0.290668436,0.294879253,0.598892803,0.174079234
827,3827,,-121.2822979,38.67781804,0.044251483,0.063478932,0.087595661,1.0,1.0,1.0,0.195326076,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.579120879,0.601265823,0.497232008,0.200220022,0.327247191,0.439148777,0.441683711,0.497232008,0.218358828
829,3829,,-121.2637962,38.67801228,0.034396073,0.067286309,0.07674479,1.0,1.0,1.0,0.178427172,0.601265823,0.344936709,0.091772152,0.875,0.946202532,0.490506329,0.651898734,0.772151899,0.879746835,0.286813187,0.914556962,0.284348264,0.866886689,0.0,0.53578216,0.506080008,0.3,0.160734648
830,3770,,-121.2636729,38.67077983,0.108147452,0.108099197,0.169966335,1.0,1.0,1.0,0.386212985,0.601265823,0.344936709,0.091772152,0.875,0.946202532,0.490506329,0.651898734,0.772151899,0.879746835,0.286813187,0.914556962,0.284348264,0.866886689,0.325943018,0.578769293,0.558148905,0.3,0.173630788
831,3944,,-121.2825482,38.69228293,0.436125371,0.465918271,0.476890024,1.0,1.0,1.0,1.378933666,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.537362637,0.411392405,0.495218923,0.365236524,0.350521669,0.419356739,0.44847122,0.495218923,0.207673392
833,4003,,-121.2734199,38.69961289,0.07752056,0.115687585,0.244857371,1.0,1.0,1.0,0.438065516,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.526373626,0.411392405,0.540513337,0.577557756,0.40625,0.359136,0.371507918,0.540513337,0.194117798
834,3945,,-121.2732956,38.69238042,0.090398028,0.091342089,0.241276133,1.0,1.0,1.0,0.423016251,0.231012658,0.193037975,0.227848101,0.961538462,0.155063291,0.278481013,0.151898734,0.623417722,0.474683544,0.526373626,0.411392405,0.540513337,0.577557756,0.560794543,0.377391228,0.391259239,0.540513337,0.203984992
