N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
1415,1797,,-121.3514245,38.40942373,4.616268071,4.371980897,4.658796757,1.0,1.0,1.0,0.0,0.268987342,0.952531646,0.901898734,0.403846154,0.367088608,0.446202532,0.155063291,0.183544304,0.170886076,0.318681319,0.547468354,0.873678913,0.413641364,0.338483146,0.327890491,0.316055232,0.873678913,0.286471008
1648,551,,-121.3025512,38.25082823,15.28564696,15.28763634,15.14268851,1.0,1.0,1.0,0.0,0.933544304,0.03164557,0.025316456,0.150641026,0.509493671,0.566455696,0.667721519,0.598101266,0.693037975,0.183516484,0.75,0.53799698,0.897689769,0.437750803,0.54312175,0.515785104,0.53799698,0.292197861
1649,552,,-121.2933534,38.25092724,15.46768191,15.47166854,15.34930488,1.0,1.0,1.0,0.0,0.933544304,0.03164557,0.025316456,0.150641026,0.509493671,0.566455696,0.667721519,0.598101266,0.693037975,0.183516484,0.75,0.53799698,0.897689769,0.26850923,0.47242042,0.449337815,0.53799698,0.25416076
1664,2115,,-121.4259943,38.45196786,0.089597034,0.085339511,0.20866612,1.0,1.0,1.0,0.383602665,0.316455696,0.857594937,0.981012658,0.458333333,0.579113924,0.920886076,0.674050633,0.696202532,0.25,0.803296703,0.674050633,0.546049321,0.899889989,0.0,0.548274208,0.548659912,0.546049321,0.299384759
1671,2062,,-121.4350772,38.44462682,0.688456102,0.709499459,0.795932399,1.0,1.0,1.0,0.0,0.740506329,0.541139241,0.943037975,0.240384615,0.496835443,0.844936709,0.338607595,0.477848101,0.193037975,0.53956044,0.768987342,0.48616004,0.193619362,0.847461878,0.500379776,0.503212629,0.48616004,0.243264652
1672,2166,,-121.4353565,38.45909064,0.267474305,0.359310735,0.320552869,1.0,1.0,1.0,0.947337908,0.787974684,0.715189873,0.816455696,0.256410256,0.411392405,0.924050633,0.547468354,0.674050633,0.414556962,0.972527473,0.756329114,0.360845496,0.229922992,0.798605538,0.693648335,0.715971028,0.360845496,0.250299877
1678,1846,,-121.4068649,38.41602441,2.437937311,2.647617577,2.678302811,1.0,1.0,1.0,0.0,0.613924051,0.21835443,0.683544304,0.756410256,0.348101266,0.620253165,0.253164557,0.199367089,0.613924051,0.297802198,0.436708861,0.75289381,0.947194719,0.32328451,0.405855928,0.389594033,0.75289381,0.305566416
1685,2011,,-121.4257169,38.43750404,0.977053025,1.044582116,1.063587571,1.0,1.0,1.0,0.0,0.465189873,0.930379747,0.800632911,0.0,0.518987342,0.724683544,0.512658228,0.32278481,0.240506329,0.281318681,0.721518987,0.533467539,0.156215622,0.791432584,0.488675773,0.477498093,0.533467539,0.260692662
1689,1955,,-121.4255783,38.43027214,1.441392513,1.544008397,1.563230516,1.0,1.0,1.0,0.0,0.686708861,0.971518987,0.664556962,0.060897436,0.452531646,0.556962025,0.205696203,0.39556962,0.275316456,0.51978022,0.310126582,0.596376447,0.301430143,0.33201244,0.392274727,0.388877017,0.596376447,0.233943408
1691,1899,,-121.4254396,38.42304025,1.923841965,2.043857817,2.063187663,1.0,1.0,1.0,0.0,0.379746835,0.740506329,0.784810127,0.544871795,0.436708861,0.382911392,0.132911392,0.303797468,0.5,0.754945055,0.069620253,0.722194263,0.397139714,0.0,0.321078864,0.319263588,0.722194263,0.231881313
1692,1898,,-121.4346586,38.42293115,2.086256685,2.107336612,2.09546313,1.0,1.0,1.0,0.0,0.379746835,0.740506329,0.784810127,0.544871795,0.436708861,0.382911392,0.132911392,0.303797468,0.5,0.754945055,0.069620253,0.722194263,0.397139714,0.42190008,0.364030524,0.368272752,0.722194263,0.262900756
1697,1842,,-121.4437371,38.4155895,2.705710859,2.727259566,2.834845467,1.0,1.0,1.0,0.0,0.170886076,0.357594937,0.708860759,0.217948718,0.515822785,0.379746835,0.806962025,0.325949367,0.357594937,0.148351648,0.037974684,0.928032209,0.365236524,0.379012841,0.311766989,0.30579594,0.928032209,0.289329808
1698,1896,,-121.4530963,38.42271086,2.490084692,2.511363405,2.783759701,1.0,1.0,1.0,0.0,0.360759494,0.569620253,0.851265823,0.189102564,0.683544304,0.784810127,0.300632911,0.613924051,0.028481013,0.424175824,0.474683544,0.603925516,0.518151815,0.355286918,0.413967552,0.416269821,0.603925516,0.250005567
1719,1784,,-121.4712478,38.40802411,3.978719225,3.990804675,4.007853109,1.0,1.0,1.0,0.0,0.32278481,0.917721519,0.778481013,0.243589744,0.278481013,0.208860759,0.009493671,0.110759494,0.256329114,0.285714286,0.129746835,0.997986915,0.630363036,0.371739567,0.28340462,0.273089937,0.997986915,0.282834103
1723,1571,,-121.4430355,38.37943033,5.128310299,5.149266384,5.082692802,1.0,1.0,1.0,0.0,0.420886076,0.993670886,0.892405063,0.509615385,0.560126582,0.683544304,0.21835443,0.5,0.063291139,0.092307692,0.661392405,0.72118772,0.254125413,0.721960273,0.414295004,0.409726039,0.72118772,0.298784469
1726,1735,,-121.4250239,38.40134463,3.402251912,3.544150483,3.563618079,1.0,1.0,1.0,0.0,0.357594937,0.892405063,0.971518987,0.519230769,0.487341772,0.78164557,0.224683544,0.085443038,0.294303797,0.156043956,0.325949367,0.615500755,0.214521452,0.807383628,0.385060672,0.383109262,0.615500755,0.237005134
1730,2274,,-121.444861,38.47344464,0.07701942,0.090042889,0.18893551,1.0,1.0,1.0,0.355997819,0.838607595,0.129746835,0.920886076,,0.642405063,0.930379747,0.813291139,0.648734177,0.930379747,0.943956044,0.091772152,0.421741319,0.679867987,0.605638042,0.601952628,0.620130039,0.421741319,0.253868295
1736,1730,,-121.4711048,38.4007923,4.455795944,4.466215867,4.485402542,1.0,1.0,1.0,0.0,0.341772152,0.715189873,0.933544304,0.532051282,0.53164557,0.5,0.243670886,0.167721519,0.098101266,0.228571429,0.319620253,0.771514847,0.242024202,0.85934992,0.361511791,0.360542101,0.771514847,0.278911714
1742,1680,,-121.4341007,38.39400372,3.986359511,4.065943083,4.086433313,1.0,1.0,1.0,0.0,0.487341772,0.92721519,0.924050633,0.166666667,0.03164557,0.667721519,0.851265823,0.044303797,0.196202532,0.196703297,0.544303797,0.713638651,0.130913091,0.338483146,0.352925838,0.336918929,0.713638651,0.251861519
1812,1901,,-121.4070017,38.42325632,1.954337773,2.162382932,2.194128777,1.0,1.0,1.0,0.0,0.477848101,0.32278481,0.939873418,0.474358974,0.287974684,0.787974684,0.528481013,0.341772152,0.648734177,0.501098901,0.693037975,0.526421741,0.869086909,0.352377608,0.455302369,0.444882726,0.526421741,0.239681066
1813,1956,,-121.4163584,38.43038053,1.373726496,1.58436616,1.611108585,1.0,1.0,1.0,0.0,0.477848101,0.32278481,0.939873418,0.474358974,0.287974684,0.787974684,0.528481013,0.341772152,0.648734177,0.501098901,0.693037975,0.526421741,0.869086909,0.352377608,0.455302369,0.444882726,0.526421741,0.239681066
1833,304,,-121.6133831,38.16026712,22.32511637,22.33324015,22.39572512,0.5,0.5,0.5,0.0,0.683544304,0.037974684,0.689873418,0.580128205,0.142405063,0.443037975,0.661392405,0.955696203,0.379746835,0.197802198,0.563291139,0.563663815,0.465346535,0.399026886,0.439690672,0.432908227,0.563663815,0.247837721
